asignatura	semestre	detalle	tipoBibliografia	copias	id	disponibilidad	carrera	
Dibujo Técnico e Interpretación de Planos Mecánicos	110	Apilluelo, A., MANUEL, J., Ibañez Carabantes, P., & UBIETO ARTUR, P. E. D. R. O. (2005). Dibujo industrial. Conjuntos y despieces: conjuntos y despieces. Ediciones Paraninfo, SA.	Obligatoria	5	22500	0	tecnicoMecanica	
Dibujo Técnico e Interpretación de Planos Mecánicos	110	Cobos Gutierrez, C., & CIDONCHA, R. (1999). Ejercicios de dibujo técnico: resueltos y comentados. Alfaomega Grupo Editor,.	Obligatoria	7	18102	0	tecnicoMecanica	
Taller I Equipos Fijos	110	Robert L. Mott; trad. Arturo Córdova Just. (1995). Diseño de elementos de máquinas. México: Prentice Hall Hispanoamericana.	No indica	3	10788	0	tecnicoMecanica	
Taller I Equipos Fijos	110	Ferrer Giménez Carlos, Amigó Borras, Vicente. (2005). Tecnología de materiales. Valencia: Universidad Politécnica de Valencia.	No indica	4	22661	10	tecnicoMecanica	
Taller I Equipos Fijos	110	R. L. Timings; trad. Naves Ruiz, Juan. (2001). Tecnología de la fabricación. México: Alfaomega.	No indica	18	22757	0	tecnicoMecanica	
Inglés II	120	Hill, H. (2016). Diccionario Cambridge Pocket (10ª ed.). Cambridge, United Kingdom: Cambridge University Press.	Complementaria	20	28320	0	tecnicoMecanica	
Inglés II	120	Marks, J. (2007). English Pronunciation in Use Elementary. Cambridge University Press.	Complementaria	12	27074	0	tecnicoMecanica	
Inglés II	120	McCarthy, M., McCarten, J., & Sandiford, H. (2014). “Touchstone 1” (2nd ed.). Cambridge University Press.	Complementaria	1	28297	0	tecnicoMecanica	
Inglés II	120	Murphy, R. (2015). English Grammar in Use Elementary. Cambridge University Press.	Complementaria	2	26240	0	tecnicoMecanica	
Inglés II	120	Wilson, K. (2016). Smart Choice 1 (3rd ed.). Oxford University Press.	Complementaria	3	27243	0	tecnicoMecanica	
Transmisión de Movimiento y Alineamiento	120	Dubbel, H.(1977). Manual del Constructor de Máquinas. Ed. Labor	No indica	9	214	0	tecnicoMecanica	
Tren de Potencia	120	184.2 (1964). Tratado de procedimientos generales de construcción: Maquinaria general en obras y movimientos de tierra (Vol. 1). Reverté.	No indica	2	184	0	tecnicoMecanica	
Automatización y Control Industrial 	120	Cirovic, M. M. (1979). Electrónica fundamental: dispositivos, circuitos y sistemas. Reverté.	Obligatoria	0	27132	2	tecnicoMecanica	
Automatización y Control Industrial 	120	Boylestad, R. L., & Nashelsky, L. (2003). Electrónica: teoría de circuitos y dispositivos electrónicos. PEARSON educación.	Obligatoria	0	22558	2	tecnicoMecanica	
Automatización y Control Industrial 	120	Ogata, K. (2003). Ingeniería de control moderna. Pearson Educación.	Obligatoria	4	18648	10	tecnicoMecanica	
Automatización y Control Industrial 	120	Pérez, E. M., Acevedo, J. M., & Silva, C. F. (2009). Automatas programables y sistemas de automatizacion/PLC and Automation Systems. Marcombo	Complementaria	6	22300	0	tecnicoMecanica	
Taller II Equipos Móviles	120	Dubbel, H.(1977). Manual del Constructor de Máquinas. Ed. Labor	No indica	9	214	0	tecnicoMecanica	
Taller II Equipos Móviles	120	Galabru, P. (1964). Tratado de procedimientos generales de construcción: Maquinaria general en obras y movimientos de tierra (Vol. 1). Reverté.	No indica	2	184	0	tecnicoMecanica	
Taller II Equipos Móviles	120	Cirovic, M. M. (1979). Electrónica fundamental: dispositivos, circuitos y sistemas. Reverté.	No indica	0	27132	2	tecnicoMecanica	
Taller II Equipos Móviles	120	Boylestad, R. L., & Nashelsky, L. (2003). Electrónica: teoría de circuitos y dispositivos electrónicos. PEARSON educación.	No indica	0	22558	2	tecnicoMecanica	
Taller II Equipos Móviles	120	Ogata, K. (2003). Ingeniería de control moderna. Pearson Educación.	No indica	4	18648	10	tecnicoMecanica	
Inglés II	210	Hill, H. (2016). Diccionario Cambridge Pocket (10ª ed.). Cambridge, United Kingdom: Cambridge University Press.	Complementaria	20	28320	0	tecnicoMecanica	
Inglés II	210	Marks, J. (2007). English Pronunciation in Use Elementary. Cambridge University Press.	Complementaria	12	27074	0	tecnicoMecanica	
Inglés II	210	McCarthy, M., McCarten, J., & Sandiford, H. (2014). “Touchstone 1” (2nd ed.). Cambridge University Press.	Complementaria	2	27276	0	tecnicoMecanica	
Inglés II	210	Murphy, R. (2015). English Grammar in Use Elementary. Cambridge University Press.	Complementaria	2	26240	0	tecnicoMecanica	
Inglés II	210	Wilson, K. (2016). Smart Choice 1 (3rd ed.). Oxford University Press	Complementaria	3	27243	0	tecnicoMecanica	
Inglés II	210	Wilson, K., & Healy, T. (2016). Smart Choice Starter (3rd ed.). Oxford University Press.	Complementaria	3	27242	0	tecnicoMecanica	
Oleohidraulica y Neumatica	210	Solé, A. C. (2012). Neumática e hidráulica. Marcombo.	Obligatoria	3	22266	2	tecnicoMecanica	
Oleohidraulica y Neumatica	210	Salvador, A. G. (1988). Introducción a la neumática (Vol. 11). Marcombo	Obligatoria	3	17175	0	tecnicoMecanica	
Procesos de Corte y Soldadura	210	Houldcroft, P. T. (Peter Thomas). ( 2000). Tecnología de los procesos de soldadura. CEAC	Obligatoria	7	22722	0	tecnicoMecanica	
Procesos de Corte y Soldadura	210	Molera Solà, Pere. (2009). Soldadura industrial : clases y aplicaciones. Marcombo	Obligatoria	4	22701	0	tecnicoMecanica	
Procesos de Corte y Soldadura	210	Giachino, Joseph William. (1996). Técnica y práctica de la soldadura. Reverté	Obligatoria	7	22712	0	tecnicoMecanica	
Procesos de Corte y Soldadura	210	Appold, Hans. (1984). Tecnología de los metales para profesiones técnicomecánicas. Reverté	Obligatoria	4	22783	0	tecnicoMecanica	
Técnicas de Mantenimiento Predictivo Industrial	210	Asociación Española de Ensayos No Destructivos. (2002). Ensayos no destructivos: líquidos penetrantes nivel II . Madrid: Fundación Confemetal.	No indica	5	22754	0	tecnicoMecanica	
Técnicas de Mantenimiento Predictivo Industrial	210	Castillo González, Denis Román; Escalona Rodríguez, Ernesto Antonio. (2003). Medición de vibración y análisis de aceite: Técnicas aplicadas al mantenimiento predictivo en Mina Los Colorados. Colección Tesis UDA	No indica	2	19419	0	tecnicoMecanica	
Técnicas de Mantenimiento Predictivo Industrial	210	Gallegos Tiska, Patricio Esteban; Ordenes Avalos, Jorge Geovanni. (2010). Análisis de Vibraciones Inalámbrica en Equipo Crítico de Mantoverde. Colección Tesis UDA.	No indica	2	23580	0	tecnicoMecanica	
Proyecto de Titulación	220	Muñoz, R. C. (2011). Cómo elaborar y asesorar una investigación de tesis (2a. ed.). Naucalpan de Juárez: Pearson Educación.	Obligatoria	1	24839	0	tecnicoMecanica	
Proyecto de Titulación	220	Ñaupas, P. H., Valdivia, D. M. R., Palacios, V. J. J., & Romero, D. H. E. (2018).Metodología de la investigación: Cuantitativa-cualitativa y redacción de la tesis.	Complementaria	3	27861	6	tecnicoMecanica	
Proyecto de Titulación	220	Hernández, S. R., & Fernández, C. C. B. L. M. P. (January 01, 2010). Metodología de la investigación.	Complementaria	18	25115	0	tecnicoMecanica	
Practica Laboral	220	Barberá, E. (2008). El estilo e-portafolio. Barcelona: UOC.	Obligatoria	1	25975	0	tecnicoMecanica	
Practica Laboral	220	Klenowski, V. (2014). Desarrollo de portafolios para el aprendizaje y la evaluación. Madrid: Narcea Edición.	Obligatoria	1	22639	0	tecnicoMecanica	
Practica Laboral	220	Valles, M. M. S. (2009). Técnicas cualitativae investigación social: Reflexión metodológica y práctica profesional. Madrid: Síntesis.	Obligatoria	8	14923	0	tecnicoMecanica	
Practica Laboral	220	Adler, R. B., Elmhorst, J. M., Mascaró, S. P., & González, P. J. R. (2005). Comunicación organizacional: Principios y prácticas para negocios y profesiones. México: McGraw-Hill.	Complementaria	3	20977	0	tecnicoMecanica	
Comprensión Oral y Escrita 	PRIMERO	Fournier, M.C. (2004). Comunicación verbal. México: Thomson.	OBLIGATORIA	5	20870	1	tecnicoMinas	
Comprensión Oral y Escrita 	PRIMERO	 Reyzábal, M. V., & Casanova, M. A. (2001). la comunicación oral y su didáctica. Madrid: La Murall	OBLIGATORIA	10	12042	1	tecnicoMinas	
Comprensión Oral y Escrita 	PRIMERO	Vallés, A. A. (1996). Comprensión lectora 1: Programa de técnicas cognitivas y metacognitivas para comprender textos escritos : Educación Primaria, Ler y 2o. ciclos. Madrid: Escuela Española.	OBLIGATORIA	2	11626	1	tecnicoMinas	
Comprensión Oral y Escrita 	PRIMERO	Verderber, R. F. (1999). Comunicación oral efectiva. México: International Thomson.	OBLIGATORIA	3	22706	1	tecnicoMinas	
Matemática Aplicada 	PRIMERO	Britton, J. R., & Bello, l. (January 01, 1986). Algebra y trigonometría contemporáneas.	OBLIGATORIA	3	8916	1	tecnicoMinas	
Matemática Aplicada 	PRIMERO	• Swokowski, E. W., & Trigueros, M. (1989). Álgebra y trigonometría con geometría analítica. México: Grupo Edit. lberoamérica.	OBLIGATORIA	3	21109	1	tecnicoMinas	
Matemática Aplicada 	PRIMERO	Miller, C. D., Heeren, V. E., & Hornsby, E. J. (2006). Matemáticas: Razonamiento y aplicaciones. México: Pearson.	OBLIGATORIA	2	22704	1	tecnicoMinas	
Gestión de La Informática 	PRIMERO	jelen, B. (2010). Excel Macros y VBA. Madrid: Anaya Multimedia.	OBLIGATORIA	1	22931	1	tecnicoMinas	
Gestión de La Informática 	PRIMERO	• Menchén, P. A. (2009). Tablas dinámicas en Excel 2007. México: Alfaomega.	OBLIGATORIA	3	22925	1	tecnicoMinas	
Gestión de La Informática 	PRIMERO	• Hawley, D., & Hawley, R. (2004). Excel: Los mejores trucos. Madrid: Anaya Multimedia.	OBLIGATORIA	1	20743	1	tecnicoMinas	
Gestión de La Informática 	PRIMERO	• Virginia Caccuri (2009). 101 secretos de Excel: la mejor guía de trucos y consejos. Argentina: Grami.	OBLIGATORIA	2	22697	1	tecnicoMinas	
Gestión de La Informática 	PRIMERO	• Frye, C., & Scott, P. P. (2007). Microsoft O/fice Excel 2003 paso a paso. Madrid.	OBLIGATORIA	3	19430	1	tecnicoMinas	
Gestión de La Informática 	PRIMERO	• Online Training Solutions, lnc. (2004). Microsoft O/fice Word 2003 paso a paso. Madrid: McGraw-Hill, lnteramericana de España.	OBLIGATORIA	3	22688	1	tecnicoMinas	
Gestión de La Informática 	PRIMERO	Luque, C. M. J. (2001). Microsoft PowerPoint 2002: O/fice XP. Madrid: Anaya Multimedia. 	COMPLEMENTARIA	5	21010	1	tecnicoMinas	
Perforación y Tronadura 	PRIMERO	López, J. C., López, J. E., & García, 8. P. (2003). Manual de perforación y voladura de rocas. Madrid: Carlos López Jimeno.	OBLIGATORIA	5	203	1	tecnicoMinas	
Perforación y Tronadura 	PRIMERO	Autor corporativo : Security Dresser (1990). Herramientas de Perforación	COMPLEMENTARIA	3	201	1	tecnicoMinas	
Mineralogía y Petrografía 	PRIMERO	Hurlbut, C. S., & Dana, J. D. (1974). Manual de mineralogía de Dana. Barcelona: Reverté.	OBLIGATORIA	27	2518	1	tecnicoMinas	
Mineralogía y Petrografía 	PRIMERO	Galán, H. E., & Regueiro, G.-8. M. (2011). Mineralogía aplicada. Madrid: Síntesis	COMPLEMENTARIA	1	21573	1	tecnicoMinas	
Carguío y Transporte	PRIMERO	López, J. C. (2013). Manual de equipos de desescombro en túneles. Madrid: U.O. Proyectos, E.T.S.I. Minas, Universidad Politécnica de Madrid.	OBLIGATORIA	1	27690	1	tecnicoMinas	
Carguío y Transporte	PRIMERO	Lopez, J. C., López, J. E., & García, B. P. (2003). Manual de perforaci6n y voladura de rocas. Madrid: Carlos L6pez Jimeno.	COMPLEMENTARIA	1	19073	1	tecnicoMinas	
Taller I Laboratorio de Mineralogía y Petrografía 	PRIMERO	Hurlbut, C. S., & Dana, J. D. (1974). Manual de mineralogía de Dana. Barcelona: Reverté.	OBLIGATORIA	27	2518	1	tecnicoMinas	
Taller I Laboratorio de Mineralogía y Petrografía 	PRIMERO	Galán, H. E., & Regueiro, G.-B. M. (2011). Mineralogía aplicada. Madrid: Síntesis.	COMPLEMENTARIA	1	25573	1	tecnicoMinas	
Taller I Laboratorio de Mineralogía y Petrografía 	PRIMERO	E.Wm Heinrich (2000). Identificación microscópico de minerales. España.	COMPLEMENTARIA	6	10146	1	tecnicoMinas	
Taller I Laboratorio de Mineralogía y Petrografía 	PRIMERO	W.S.Mackenzie (1996). Atlas de rocas y minerales en láminas delgadas. Madrid.	COMPLEMENTARIA	2	22444	1	tecnicoMinas	
Innglés I 	SEGUNDO	UDA English Center. (2018). Material propio elaborado por académicos.	OBLIGATORIA	0	0	0	tecnicoMinas	
Innglés I 	SEGUNDO	• Hill, H. (2016). Diccionario Cambridge Pocket (lQil ed.). Cambridge, United Kingdom: Cambridge University Press.	COMPLEMENTARIA	20	28320	1	tecnicoMinas	
Innglés I 	SEGUNDO	• Marks, J. (2007). English Pronunciation in Use Elementary. Cambridge University Press.	COMPLEMENTARIA	2	28421	1	tecnicoMinas	
Innglés I 	SEGUNDO	• McCarthy, M., McCarten, J., & Sandiford, H. (2014). Touchstone 1 (2nd ed.). Cambridge University Press.	COMPLEMENTARIA	2	27276	1	tecnicoMinas	
Innglés I 	SEGUNDO	Murphy, R. (2015). English Grammar in Use Elementary. Cambridge University Press.	COMPLEMENTARIA	2	26240	1	tecnicoMinas	
Innglés I 	SEGUNDO	• Wilson, K. (2016). Smart Choice 1 (3rd ed.). Oxford University Press.	COMPLEMENTARIA	3	27243	1	tecnicoMinas	
Innglés I 	SEGUNDO	• Wilson, K., & Healy, T. (2016). Smart Choice Starter (3rd ed.). Oxford University Press.	COMPLEMENTARIA	3	27242	1	tecnicoMinas	
Ventilación y Fortificación de Minas 	SEGUNDO	Yañez, E. (1994). Ventilación de Minas.Publicación: Santiago, Chile: SERNAGEOMIN.	OBLIGATORIA	6	185	1	tecnicoMinas	
Ventilación y Fortificación de Minas 	SEGUNDO	Latorre, J. (1994). Fortificación de Minas. Publicación: Santiago, Chile: SERNAGEOMIN	OBLIGATORIA	6	167	1	tecnicoMinas	
Ventilación y Fortificación de Minas 	SEGUNDO	Codelco Chile. División El Teniente. Rancagua: [s.n.], (1988): Curso de ventilación de minas para 	COMPLEMENTARIA	2	177	1	tecnicoMinas	
Beneficio de Menas 	SEGUNDO	Pavéz, O. (1985). Optimización de Chancado-Molienda. Editorial Universidad de Atacama.	OBLIGATORIA	20	95	1	tecnicoMinas	
Beneficio de Menas 	SEGUNDO	Astorga Flores, Angel (1987). Flotación, pruebas de flotación y clasificación de relaves. Editorial Universidad de Atacama.	OBLIGATORIA	4	138	1	tecnicoMinas	
Beneficio de Menas 	SEGUNDO	Cáceres Arenas, Germán (1990). Hidrometalurgia y electrometalurgia. Editorial Universidad de Atacama.	OBLIGATORIA	4	366	1	tecnicoMinas	
Beneficio de Menas 	SEGUNDO	Astorga Flores, Angel (1990). Procesos de Chancado y Molienda. Editorial Universidad de Atacama.	COMPLEMENTARIA	4	88	1	tecnicoMinas	
Beneficio de Menas 	SEGUNDO	Hidrometalurgia del cobre (1990). Hidrometalurgia de Oro y Plata. Universidad del Norte.	COMPLEMENTARIA	3	335	1	tecnicoMinas	
Prevención de Riesgos y Medio Ambiente 	SEGUNDO	Fernández, B. P. (2013). Manual de derecho ambiental chileno: Colección tratados y manuales. Santiago de Chile: Legal Publishing.	OBLIGATORIA	1	26865	1	tecnicoMinas	
Prevención de Riesgos y Medio Ambiente 	SEGUNDO	González, M. R. (2003). Manual básico de prevención de riesgos laborales. Madrid, España: Thomson Paraninfo.	COMPLEMENTARIA	2	22714	1	tecnicoMinas	
Electromecánica y Automatización 	SEGUNDO	Castejn , O. A., & Santamara', G. (1993). Tecnología eléctrica. Madrid: McGraw-Hill.	OBLIGATORIA	3	11001	1	tecnicoMinas	
Electromecánica y Automatización 	SEGUNDO	Suban, P., Schmitt, M. L., & Nagores, C. G. (1983). Electricidad y electránica básicas: Conceptos y aplicaciones. México D.F: McGraw-Hill lnteramericana.	OBLIGATORIA	3	2864	1	tecnicoMinas	
Electromecánica y Automatización 	SEGUNDO	Creus, S. A. (2011). Neumática e hidráulica. México: AJfaomega.	OBLIGATORIA	3	22266	1	tecnicoMinas	
Electromecánica y Automatización 	SEGUNDO	Huidobro, V. (1993). Hidráulica, A/tazar. Santiago: Editorial Universitaria.	COMPLEMENTARIA	1	7335	1	tecnicoMinas	
Taller 11: Electromecánica y Automatización 	SEGUNDO	Castejn , O. A., & Santarnara', G. (1993). Tecnología eléctrica. Madrid: McGraw-Hill.	OBLIGATORIA	3	11001	1	tecnicoMinas	
Taller 11: Electromecánica y Automatización 	SEGUNDO	Suban, P., Schmitt, M. L., & Nagores, C. G. (1983). Electricidad y electrónica básicas: Conceptos y aplicaciones. México D.F: McGraw-Hill lnteramericana.	OBLIGATORIA	3	2864	1	tecnicoMinas	
Taller 11: Electromecánica y Automatización 	SEGUNDO	Creus, S. A. (2011). Neumática e hidráulica. México: Alfaomega.	OBLIGATORIA	3	22266	1	tecnicoMinas	
Taller 11: Electromecánica y Automatización 	SEGUNDO	Huidobro, V. (1993). Hidráulica, Altazor. Santiago: Editorial Universitaria. 	COMPLEMENTARIA	1	7335	1	tecnicoMinas	
Inglés II 	SEGUNDO	uDA English Center. (2018). Material propio elaborado por académicos.	OBLIGATORIA	0	0	0	tecnicoMinas	
Inglés II 	SEGUNDO	• Hill, H. (2016). Diccionario Cambridge Pocket (10ª ed.). Cambridge, United Kingdom: Cambridge University Press.	COMPLEMENTARIA	20	28320	1	tecnicoMinas	
Inglés II 	SEGUNDO	• Marks, J. (2007). English Pronunciation in Use Elementary. Cambridge University Press.	COMPLEMENTARIA	12	27074	1	tecnicoMinas	
Inglés II 	SEGUNDO	• McCarthy, M., McCarten, J., & Sandiford, H. (2014). Touchstone 1 (2nd ed.). Cambridge University Press.	COMPLEMENTARIA	2	27276	1	tecnicoMinas	
Inglés II 	SEGUNDO	• Murphy, R. (2015). English Grammar in Use Elementary. Cambridge University Press.	COMPLEMENTARIA	2	26240	1	tecnicoMinas	
Inglés II 	SEGUNDO	• Wilson, K. (2016). Smart Choice 1 (3rd ed.). Oxford University Press.	COMPLEMENTARIA	3	27243	1	tecnicoMinas	
Inglés II 	SEGUNDO	• Wilson, K., & Healy, T. (2016). Smart Choice Starter (3rd ed.). Oxford University Press.	COMPLEMENTARIA	3	27245	1	tecnicoMinas	
Métodos de Explotación 	TERCERO	Novitzky, A (1977). Minería a Cielo Abierto y su Planificación.	OBLIGATORIA	2	170	1	tecnicoMinas	
Métodos de Explotación 	TERCERO	Novitzky, A (1975). Métodos de explotación subterránea y planificación de minas	COMPLEMENTARIA	2	301	1	tecnicoMinas	
Aplicación de Softwares Mineros 	TERCERO	Chanes, M. (2005). Manual avanzado de AutoCAD 2006. Madrid: Anaya Multimedia.	OBLIGATORIA	3	20890	1	tecnicoMinas	
Aplicación de Softwares Mineros 	TERCERO	Rojo, D. (2017)Análisis de incertidumbre en el proceso de planificación de largo plazo de Panel Caving en el Software Vulcan	OBLIGATORIA	1	27247	1	tecnicoMinas	
Aplicación de Softwares Mineros 	TERCERO	Godoy. C. (2001). Análisis, operación y aplicación del software ventsim. 	COMPLEMENTARIA	1	15843	1	tecnicoMinas	
Técnicas de Muestreo Minero 	TERCERO	Anderson, J. (1987). Introducción a la Topografía. México, McGraw-Hill	NO INDICA	1	2742	1	tecnicoMinas	
Técnicas de Muestreo Minero 	TERCERO	- Davis, R. y Foote F. ( 1971). Tratado de Topografía. Valencia, España, Ed. Aguilar.	NO INDICA	7	2393	1	tecnicoMinas	
Técnicas de Muestreo Minero 	TERCERO	- Valdés, D. F. (1993). Topografía. Barcelona, Ceac.	NO INDICA	1	12298	1	tecnicoMinas	
